fast_ema,slow_ema,signal_ema,min_days_between_trades,trade_size,final_value,cagr
16,80,6,2,21,1733640.2192382812,0.05658809964330214
16,80,6,2,31,1900390.2924804688,0.06634008824453441
16,80,6,2,41,1981876.0678710938,0.07082833539466105
16,80,6,4,1,1043595.1997070312,0.0042780454240329835
16,80,6,4,11,1468030.1967773438,0.03915504195842767
16,80,6,4,21,1729552.5610351562,0.0563386051696777
16,80,6,4,31,1830212.4682617188,0.06233364396190022
16,80,6,4,41,1788874.7138671875,0.05990848696966511
16,80,6,6,1,1068841.6508789062,0.006682513527819012
16,80,6,6,11,1740510.1010742188,0.05700621993681487
16,80,6,6,21,2044937.9028320312,0.07418918768018479
16,80,6,6,31,2052697.8940429688,0.0745962864962737
16,80,6,6,41,1647217.6918945312,0.051196738983042334
16,80,6,8,1,1050274.146484375,0.0049191971667301715
16,80,6,8,11,1553015.611328125,0.045022007545131304
16,80,6,8,21,1795130.259765625,0.06027869824762244
16,80,6,8,31,1636411.291015625,0.05050478378405865
16,80,6,8,41,1392287.83984375,0.033662612265840997
16,80,6,10,1,1058710.5034179688,0.005723828951270882
16,80,6,10,11,1516968.6274414062,0.042569691162624324
16,80,6,10,21,1645301.6069335938,0.05107434682559564
16,80,6,10,31,1536912.1743164062,0.04393287284965641
16,80,6,10,41,1291183.8217773438,0.025896073213055537
16,80,8,2,1,1023418.6005859375,0.0023184938620726125
16,80,8,2,11,1257604.6064453125,0.023195217814489855
16,80,8,2,21,1520472.3876953125,0.042810343632015524
16,80,8,2,31,1704984.9560546875,0.05482781986752938
16,80,8,2,41,1981242.7099609375,0.07079409542174675
16,80,8,4,1,1027392.8510742188,0.0027072062451158896
16,80,8,4,11,1301321.3618164062,0.02669903859577749
16,80,8,4,21,1561029.7143554688,0.04556024831697214
16,80,8,4,31,1735648.5576171875,0.056710486769930846
16,80,8,4,41,1900390.7099609375,0.06634011167966847
16,80,8,6,1,1013640.8486328125,0.0013563406161789526
16,80,8,6,11,1150049.3349609375,0.014084492843195795
16,80,8,6,21,1286457.8212890625,0.02551979956175643
16,80,8,6,31,1422866.3076171875,0.03591161430238432
16,80,8,6,41,1360504.7119140625,0.0312773942148612
16,80,8,8,1,1018815.6987304688,0.0018665930779957485
16,80,8,8,11,1206972.6860351562,0.018997458241205356
16,80,8,8,21,1395129.6733398438,0.033873488795848505
16,80,8,8,31,1453895.8090820312,0.03814975567902823
16,80,8,8,41,1414216.833984375,0.03527990452501206
16,80,8,10,1,1026031.6489257812,0.0025742227714675714
16,80,8,10,11,1278899.4838867188,0.02491542788607215
16,80,8,10,21,1473320.0356445312,0.03952903459172741
16,80,8,10,31,1492326.5151367188,0.04086289914275265
16,80,8,10,41,1462131.4399414062,0.038736565745215
16,80,10,2,1,1014959.8569335938,0.0014866201833712012
16,80,10,2,11,1164558.4262695312,0.015357185115348893
16,80,10,2,21,1314156.9956054688,0.0277076745753273
16,80,10,2,31,1440026.6391601562,0.03715474648880135
16,80,10,2,41,1399514.5502929688,0.03419810873966367
16,80,10,4,1,1018267.5068359375,0.0018126506559172917
16,80,10,4,11,1200942.5751953125,0.01848700297166106
16,80,10,4,21,1360770.7099609375,0.03129756366609571
16,80,10,4,31,1302648.5952148438,0.026803747847925274
16,80,10,4,41,1314687.5922851562,0.02774917823353862
16,80,10,6,1,1012060.6059570312,0.001200057673133248
16,80,10,6,11,1132666.6655273438,0.012540573172633795
16,80,10,6,21,1253272.7250976562,0.022842080653336927
16,80,10,6,31,1305130.1088867188,0.026999264272089984
16,80,10,6,41,1403559.1762695312,0.034496728791659104
16,80,10,8,1,1021730.2060546875,0.002152944548091451
16,80,10,8,11,1239032.2666015625,0.02167339891269604
16,80,10,8,21,1456334.3271484375,0.038323817508751024
16,80,10,8,31,1506332.5361328125,0.04183608481719303
16,80,10,8,41,1436293.5922851562,0.03688545538246202
16,80,10,10,1,1018721.15625,0.0018572919036174973
16,80,10,10,11,1205932.71875,0.018909587928763516
16,80,10,10,21,1312852.9140625,0.027605604251573546
16,80,10,10,31,1461830.4921875,0.03871517486137854
16,80,10,10,41,1345745.072265625,0.030152636117298348
16,80,12,2,1,1006874.2060546875,0.000685585006446221
16,80,12,2,11,1075616.2666015625,0.007319025765224474
16,80,12,2,21,1144358.3271484375,0.013581346575540776
16,80,12,2,31,1213100.3876953125,0.019513828908451547
16,80,12,2,41,1281842.4482421875,0.02515113122317536
16,80,12,4,1,1013869.6069335938,0.0013789461986997154
16,80,12,4,11,1152565.6762695312,0.014306250384732433
16,80,12,4,21,1291261.7456054688,0.025902266941629115
16,80,12,4,31,1349605.8149414062,0.03044791204471764
16,80,12,4,41,1315690.0102539062,0.027827546970807138
16,80,12,6,1,1010600.1557617188,0.0010554265829232357
16,80,12,6,11,1116601.7133789062,0.011094613823870336
16,80,12,6,21,1222603.2709960938,0.020309995922981328
16,80,12,6,31,1328604.8286132812,0.028832446714831317
16,80,12,6,41,1382452.3442382812,0.03292977264375696
16,80,12,8,1,1012943.15625,0.0012873672423492355
16,80,12,8,11,1142374.71875,0.013405444935478572
16,80,12,8,21,1271806.28125,0.024345317800350985
16,80,12,8,31,1332489.16796875,0.029132966948988592
16,80,12,8,41,1329431.15625,0.028896443474120792
16,80,12,10,1,1012561.85546875,0.0012496540476290008
16,80,12,10,11,1138180.41015625,0.013032596769360971
16,80,12,10,21,1231419.056640625,0.02104363253781738
16,80,12,10,31,1239450.357421875,0.02170788250962441
16,80,12,10,41,1229423.908203125,0.020878014028755
16,80,14,2,1,1008638.501953125,0.0008608640756331276
16,80,14,2,11,1095023.521484375,0.009122674114717677
16,80,14,2,21,1181408.541015625,0.016817437012047076
16,80,14,2,31,1267793.560546875,0.024021530262665403
16,80,14,2,41,1354178.580078125,0.030796662807390796
16,80,14,4,1,1017643.3022460938,0.0017511967061125677
16,80,14,4,11,1194076.3247070312,0.017902951377684717
16,80,14,4,21,1370509.3471679688,0.03203356923194267
16,80,14,4,31,1546942.3696289062,0.04461245085825971
16,80,14,4,41,1348944.9741210938,0.03039742382405497
16,80,14,6,1,1030757.2036132812,0.003035209683363904
16,80,14,6,11,1338329.2397460938,0.029583316154023764
16,80,14,6,21,1618842.7758789062,0.04937101018343126
16,80,14,6,31,1643158.6499023438,0.05093731089974929
16,80,14,6,41,1850629.1821289062,0.06351329485524992
16,80,14,8,1,1029865.0024414062,0.0029483196037760617
16,80,14,8,11,1328515.0268554688,0.028825489662590353
16,80,14,8,21,1600106.5512695312,0.048149611547929405
16,80,14,8,31,1654687.5620117188,0.051672665464802536
16,80,14,8,41,1865877.0981445312,0.06438668368755174
16,80,14,10,1,1019083.8012695312,0.0018929650232399897
16,80,14,10,11,1202473.1596679688,0.01861678662931121
16,80,14,10,21,1296126.2602539062,0.02628825558838077
16,80,14,10,31,1437138.7651367188,0.03694647879943824
16,80,14,10,41,1311710.7680664062,0.02751613362505223
18,20,6,2,1,1013111.7963867188,0.0013040428038597618
18,20,6,2,11,1156609.1430664062,0.014661677929485917
18,20,6,2,21,1319119.0249023438,0.02809522062434655
18,20,6,2,31,1493665.4790039062,0.04095628941601026
18,20,6,2,41,1440356.1557617188,0.037178486668971944
18,20,6,4,1,1018820.1479492188,0.0018670307770056738
18,20,6,4,11,1207021.6274414062,0.01900159178525551
18,20,6,4,21,1346237.4077148438,0.030190333117717794
18,20,6,4,31,1450372.5258789062,0.037897798513799374
18,20,6,4,41,1450231.0698242188,0.03788767120576608
18,20,6,6,1,1027538.8979492188,0.0027214649630746823
18,20,6,6,11,1315307.2602539062,0.027797630033954634
18,20,6,6,21,1544325.1577148438,0.04443550956310549
18,20,6,6,31,1580805.0258789062,0.04687782736430357
18,20,6,6,41,1809046.6538085938,0.06109814166012706
18,20,6,8,1,1096681.0024414062,0.009275378614787222
18,20,6,8,11,1967914.2182617188,0.07007124907521267
18,20,6,8,21,1750007.6274414062,0.05758182669637857
18,20,6,8,31,1711465.4697265625,0.05522823198082816
18,20,6,8,41,1922475.3159179688,0.06757338848094108
18,20,6,10,1,1045551.5546875,0.00446622907107419
18,20,6,10,11,1454503.54296875,0.0381931603923471
18,20,6,10,21,1531999.3779296875,0.04359855760944331
18,20,6,10,31,1600508.7802734375,0.0481759673980815
18,20,6,10,41,1379381.16796875,0.032699978848814926
18,20,8,2,1,1020595.4965820312,0.0020415463983911586
18,20,8,2,11,1232898.5581054688,0.021166291007959304
18,20,8,2,21,1317367.6372070312,0.02795858320662936
18,20,8,2,31,1457500.9213867188,0.038406996463010934
18,20,8,2,41,1359969.5297851562,0.031236802973935607
18,20,8,4,1,1026506.8974609375,0.0026206704972286943
18,20,8,4,11,1291575.8720703125,0.0259272316838961
18,20,8,4,21,1522958.7138671875,0.042980812052047845
18,20,8,4,31,1578656.716796875,0.046735411431990226
18,20,8,4,41,1444101.6098632812,0.03744798671503902
18,20,8,6,1,1070824.6494140625,0.006869202063794155
18,20,8,6,11,1712412.7763671875,0.05528664895934399
18,20,8,6,21,1914451.234375,0.06712677919321508
18,20,8,6,31,1638706.7592773438,0.050652110422080066
18,20,8,6,41,1796892.1157226562,0.06038275760388645
18,20,8,8,1,1045738.0493164062,0.00448415161910698
18,20,8,8,11,1485473.4252929688,0.040383724745068905
18,20,8,8,21,1710530.7446289062,0.05517056233138584
18,20,8,8,31,1559492.5561523438,0.045457203212349695
18,20,8,8,41,1354811.8178710938,0.0308448743376033
18,20,8,10,1,1060938.6518554688,0.005935378984035733
18,20,8,10,11,1623706.0532226562,0.04968596296845362
18,20,8,10,21,1739793.1782226562,0.05696265547840196
18,20,8,10,31,1581752.1000976562,0.04694055559648458
18,20,8,10,41,1192954.0278320312,0.017807200188153738
18,20,10,2,1,1014845.9438476562,0.0014753749045273157
18,20,10,2,11,1163305.3823242188,0.015247836667444448
18,20,10,2,21,1311764.8208007812,0.02752036945555414
18,20,10,2,31,1449230.0971679688,0.03781598284068899
18,20,10,2,41,1425997.9477539062,0.036139480087749476
18,20,10,4,1,1049011.5434570312,0.004798274217026943
18,20,10,4,11,1539126.9780273438,0.044083275573879366
18,20,10,4,21,2029242.4125976562,0.07336151506966337
18,20,10,4,31,2075975.6850585938,0.07580921311263955
18,20,10,4,41,1847883.7436523438,0.06335535064356224
18,20,10,6,1,1064166.6440429688,0.0062411503565360515
18,20,10,6,11,1705833.0844726562,0.054880301077462335
18,20,10,6,21,1958143.7338867188,0.06953856066447583
18,20,10,6,31,1795503.1850585938,0.060300731758553994
18,20,10,6,41,1930433.1997070312,0.06801465947421836
18,20,10,8,1,1074523.5961914062,0.007216607868255398
18,20,10,8,11,1819759.5581054688,0.061725097457947964
18,20,10,8,21,2058598.3208007812,0.07490490433982377
18,20,10,8,31,1604733.8623046875,0.04845245416031019
18,20,10,8,41,1807261.0517578125,0.060993317395759084
18,20,10,10,1,1064136.6987304688,0.006238317626598766
18,20,10,10,11,1678863.8774414062,0.05319986112681563
18,20,10,10,21,1841435.2290039062,0.06298353744953533
18,20,10,10,31,1548896.6865234375,0.044744400337892065
18,20,10,10,41,1309354.9296875,0.027331366079576425
18,20,12,2,1,1014998.4404296875,0.0014904288137367327
18,20,12,2,11,1164982.8447265625,0.015394198517632018
18,20,12,2,21,1226739.9326171875,0.02065483357184661
18,20,12,2,31,1338572.4033203125,0.029602029003996666
18,20,12,2,41,1327528.1396484375,0.02874900640629563
18,20,12,4,1,1036535.9897460938,0.003596363214397158
18,20,12,4,11,1401895.8872070312,0.0343740198483653
18,20,12,4,21,1582870.5141601562,0.04701458878863929
18,20,12,4,31,1572778.9018554688,0.046344865386379386
18,20,12,4,41,1757546.2895507812,0.058036716645649244
18,20,12,6,1,1076555.7407226562,0.007407009473161752
18,20,12,6,11,1795898.8393554688,0.060324103662897643
18,20,12,6,21,1989856.8100585938,0.07125894070494798
18,20,12,6,31,1525218.7260742188,0.04313554668874997
18,20,12,6,41,1790028.5795898438,0.05997686177276029
18,20,12,8,1,1067413.7431640625,0.006547890639523546
18,20,12,8,11,1646323.6162109375,0.05113964481127553
18,20,12,8,21,1981230.0654296875,0.07079341174523579
18,20,12,8,31,1607857.0366210938,0.04865641195304793
18,20,12,8,41,1798839.5756835938,0.06049767238076065
18,20,12,10,1,1066942.095703125,0.006503388190555848
18,20,12,10,11,1621013.185546875,0.04951167407660906
18,20,12,10,21,1679467.427734375,0.05323773301171486
18,20,12,10,31,1530129.1987304688,0.04347103852779943
18,20,12,10,41,1287184.1997070312,0.025577713020666693
18,20,14,2,1,1010807.7924804688,0.0010760006979737557
18,20,14,2,11,1118885.7172851562,0.011301327559928742
18,20,14,2,21,1226963.6420898438,0.020673452450641783
18,20,14,2,31,1335041.5668945312,0.029330009809801494
18,20,14,2,41,1443119.4916992188,0.037377380381899306
18,20,14,4,1,1028885.3916015625,0.002852838773087285
18,20,14,4,11,1317739.3076171875,0.027987593350108808
18,20,14,4,21,1606593.2236328125,0.04857392207741662
18,20,14,4,31,1580425.1396484375,0.04685265658830806
18,20,14,4,41,1767659.0556640625,0.0586441805882878
18,20,14,6,1,1052074.09375,0.005091357050307277
18,20,14,6,11,1572815.03125,0.04634726998037797
18,20,14,6,21,1717862.810546875,0.05562216898086492
18,20,14,6,31,1734972.6123046875,0.05666930923943858
18,20,14,6,41,1776662.7197265625,0.059182395653591735
18,20,14,8,1,1073672.4946289062,0.00713676768213678
18,20,14,8,11,1700399.6323242188,0.054543677783409406
18,20,14,8,21,2070497.9379882812,0.07552489169749887
18,20,14,8,31,1533694.244140625,0.04371400193557595
18,20,14,8,41,1146410.7998046875,0.013763066312637795
18,20,14,10,1,1090973.6967773438,0.008748684984095423
18,20,14,10,11,1868310.2387695312,0.06452545742964277
18,20,14,10,21,2037469.1420898438,0.0737960520495542
18,20,14,10,31,1433503.7880859375,0.03668379547667322
18,20,14,10,41,1321001.0717773438,0.028241869766363115
18,30,6,2,1,1025164.6489257812,0.0024894378823083763
18,30,6,2,11,1276811.1381835938,0.024747875071324588
18,30,6,2,21,1552090.9946289062,0.04495974797511493
18,30,6,2,31,1676863.2182617188,0.053074235047574136
18,30,6,2,41,1880665.5258789062,0.06522763898202988
18,30,6,4,1,1067623.4995117188,0.006567676582701409
18,30,6,4,11,1743858.4946289062,0.05720947446176727
18,30,6,4,21,1890445.1069335938,0.06578049932756613
18,30,6,4,31,1707618.3061523438,0.05499069184725802
18,30,6,4,41,1300170.9497070312,0.026608201496786554
18,30,6,6,1,1061381.5961914062,0.005977386381811334
18,30,6,6,11,1675197.5581054688,0.05296954139923149
18,30,6,6,21,2104628.2495117188,0.07728550669853851
18,30,6,6,31,1616716.9213867188,0.04923306927419513
18,30,6,6,41,1767792.3256835938,0.05865216508657123
18,30,6,8,1,1046463.146484375,0.004553807744667182
18,30,6,8,11,1511094.611328125,0.042165115325847324
18,30,6,8,21,1999359.443359375,0.07176963800075598
18,30,6,8,31,1629464.1123046875,0.05005776732118816
18,30,6,8,41,1379403.509765625,0.03270165218499432
18,30,6,10,1,1088042.404296875,0.008477208697609484
18,30,6,10,11,1737944.32421875,0.056850233611400736
18,30,6,10,21,1641610.7646484375,0.05083822801748594
18,30,6,10,31,1608160.8759765625,0.04867623503959795
18,30,6,10,41,1332852.013671875,0.029160999006152544
18,30,8,2,1,1024463.44140625,0.002420818809384162
18,30,8,2,11,1269097.85546875,0.024126875225851663
18,30,8,2,21,1513732.26953125,0.042346960135486666
18,30,8,2,31,1358807.623046875,0.031148627884559854
18,30,8,2,41,1299211.43359375,0.026532382296411194
18,30,8,4,1,1048484.5419921875,0.004747763094032242
18,30,8,4,11,1533329.9619140625,0.04368919886108702
18,30,8,4,21,1833790.111328125,0.06254120848409417
18,30,8,4,31,1877894.9033203125,0.06507053952124808
18,30,8,4,41,1755572.18359375,0.05791776720023356
18,30,8,6,1,1033456.7890625,0.0032977064728332284
18,30,8,6,11,1368024.6796875,0.03184623676780207
18,30,8,6,21,1702592.5703125,0.05467965508391481
18,30,8,6,31,1619280.4912109375,0.049399392099219064
18,30,8,6,41,1748647.2875976562,0.05749955474362367
18,30,8,8,1,1111830.8466796875,0.010661596151503305
18,30,8,8,11,2113397.9462890625,0.07773374139355682
18,30,8,8,21,2056604.3359375,0.07480069946319334
18,30,8,8,31,1674606.2275390625,0.05293235128685558
18,30,8,8,41,1266327.51171875,0.023903004307605613
18,30,8,10,1,1125940.4013671875,0.011937422300596356
18,30,8,10,11,1921869.244140625,0.06753971399023206
18,30,8,10,21,1925643.0654296875,0.06774923930171939
18,30,8,10,31,1568155.345703125,0.04603673332759595
18,30,8,10,41,1251477.2236328125,0.022695388362187652
18,30,10,2,1,1036126.8442382812,0.0035567255530692954
18,30,10,2,11,1397395.2866210938,0.03404133048817415
18,30,10,2,21,1758663.7290039062,0.05810399450154846
18,30,10,2,31,1955438.4213867188,0.0693906437447005
18,30,10,2,41,2014411.4897460938,0.07257412268452534
18,30,10,4,1,1071326.1962890625,0.006916370676558925
18,30,10,4,11,1768661.7919921875,0.05870424342243408
18,30,10,4,21,1979591.0810546875,0.0707047603233748
18,30,10,4,31,1864158.8759765625,0.06428858704703933
18,30,10,4,41,1929680.845703125,0.0679730109862402
18,30,10,6,1,1082172.5458984375,0.007931597971614135
18,30,10,6,11,1834762.4462890625,0.06259755756688712
18,30,10,6,21,1974542.65234375,0.0704312789443422
18,30,10,6,31,1544697.669921875,0.04446071038174715
18,30,10,6,41,1401725.9077148438,0.03436147225437236
18,30,10,8,1,1104387.1479492188,0.009982633048378098
18,30,10,8,11,2015858.2016601562,0.07265115966753499
18,30,10,8,21,1975398.3920898438,0.07047767998152743
18,30,10,8,31,1468062.5971679688,0.039157336361338446
18,30,10,8,41,1419380.5717773438,0.035657452256303346
18,30,10,10,1,1142706.6528320312,0.013434899195192918
18,30,10,10,11,2088461.5317382812,0.07645477353554275
18,30,10,10,21,2004515.9995117188,0.0720458517079301
18,30,10,10,31,1258860.6259765625,0.02329740444262529
18,30,10,10,41,1265972.8056640625,0.023874308760191365
18,30,12,2,1,1019641.9970703125,0.0019478520072733208
18,30,12,2,11,1216061.9677734375,0.019762555164285267
18,30,12,2,21,1412481.9384765625,0.035152778826408326
18,30,12,2,31,1608901.9091796875,0.048724567394955676
18,30,12,2,41,1429921.755859375,0.03642435115611442
18,30,12,4,1,1024157.197265625,0.0023908369738239177
18,30,12,4,11,1265729.169921875,0.02385459455493666
18,30,12,4,21,1507301.142578125,0.041903085411672425
18,30,12,4,31,1528174.791015625,0.04333762631161586
18,30,12,4,41,1385036.9658203125,0.03312280535053613
18,30,12,6,1,1054156.0986328125,0.0052901646240552935
18,30,12,6,11,1595717.0849609375,0.047861605783619865
18,30,12,6,21,1520466.0302734375,0.042809907430637395
18,30,12,6,31,1466804.115234375,0.039068184647866655
18,30,12,6,41,1195336.171875,0.018010341526159657
18,30,12,8,1,1072918.8505859375,0.007066022234450964
18,30,12,8,11,1802107.3564453125,0.06069024469286877
18,30,12,8,21,2039698.392578125,0.07391352944306373
18,30,12,8,31,1555605.2045898438,0.04519620183856565
18,30,12,8,41,1117747.8159179688,0.011198389332482517
18,30,12,10,1,1068888.5029296875,0.0066869279878245536
18,30,12,10,11,1663809.3193359375,0.05225122306024388
18,30,12,10,21,1594843.8671875,0.047804226389772886
18,30,12,10,31,1435960.7197265625,0.03686141235011475
18,30,12,10,41,1243236.423828125,0.022019676701927837
18,30,14,2,1,1025041.4985351562,0.0024773896357612735
18,30,14,2,11,1275456.4838867188,0.024639056088452627
18,30,14,2,21,1525871.4692382812,0.043180199182670354
18,30,14,2,31,1581449.8803710938,0.04692054213795993
18,30,14,2,41,1442639.9838867188,0.03734289194566354
18,30,14,4,1,1028223.7490234375,0.002788303411519477
18,30,14,4,11,1310461.2392578125,0.02741817076340891
18,30,14,4,21,1499127.9794921875,0.04133650981151593
18,30,14,4,31,1541971.3955078125,0.044276148617776734
18,30,14,4,41,1390334.25390625,0.033517422817349374
18,30,14,6,1,1057835.8974609375,0.0056406805628808065
18,30,14,6,11,1636194.8720703125,0.05049088409511282
18,30,14,6,21,1927302.1884765625,0.06784123809944043
18,30,14,6,31,1902118.4970703125,0.06643706079718026
18,30,14,6,41,1300035.8779296875,0.026597531419123133
18,30,14,8,1,1086032.75390625,0.008290708027693494
18,30,14,8,11,1925280.42578125,0.06772912134068654
18,30,14,8,21,2032925.9541015625,0.07355627587968039
18,30,14,8,31,1679174.3530273438,0.053219344538979696
18,30,14,8,41,1765924.9838867188,0.05854023914070683
18,30,14,10,1,1105576.5068359375,0.010091394127644149
18,30,14,10,11,2009459.0322265625,0.07231002827368904
18,30,14,10,21,2175057.091796875,0.08083881080134403
18,30,14,10,31,1708247.67578125,0.05502958471650943
18,30,14,10,41,1331450.0859375,0.029052653464169076
18,40,6,2,1,1025322.7490234375,0.0025049034753281685
18,40,6,2,11,1278550.2392578125,0.024887424334246955
18,40,6,2,21,1416754.3720703125,0.03546559188832066
18,40,6,2,31,1557303.9228515625,0.045310327912022386
18,40,6,2,41,1455936.2158203125,0.03829541817936066
18,40,6,4,1,1038113.3994140625,0.0037490496195491385
18,40,6,4,11,1419247.3935546875,0.035647730444235304
18,40,6,4,21,1800381.3876953125,0.060588571496918764
18,40,6,4,31,1791319.8955078125,0.0600533344651073
18,40,6,4,41,2008852.0859375,0.07227762201480648
18,40,6,6,1,1049115.34765625,0.004808220769776161
18,40,6,6,11,1540268.82421875,0.04416073990068936
18,40,6,6,21,1902107.41796875,0.06643643938217791
18,40,6,6,31,1694455.6728515625,0.05417431604466971
18,40,6,6,41,1837596.9677734375,0.0627616714782746
18,40,6,8,1,1068139.0009765625,0.006616288058862052
18,40,6,8,11,1749529.0107421875,0.05755288701602268
18,40,6,8,21,1957718.5966796875,0.06951532785027759
18,40,6,8,31,1697738.615234375,0.05437846423976711
18,40,6,8,41,1802980.7958984375,0.060741663786054056
18,40,6,10,1,1050581.8505859375,0.004948647003853113
18,40,6,10,11,1531116.2978515625,0.04353836183121529
18,40,6,10,21,1665491.0048828125,0.052357574072580126
18,40,6,10,31,1456251.7333984375,0.0383179262460418
18,40,6,10,41,1441001.9658203125,0.03722500018800856
18,40,8,2,1,1043289.5454101562,0.00424861557484002
18,40,8,2,11,1476184.9995117188,0.03973108389519253
18,40,8,2,21,1908804.2954101562,0.06681146732337484
18,40,8,2,31,2177401.5092773438,0.08095530198684142
18,40,8,2,41,2054009.2817382812,0.07466494668278956
18,40,8,4,1,1075588.2983398438,0.0073164054193299854
18,40,8,4,11,1762335.7231445312,0.058324804244414885
18,40,8,4,21,1954175.8413085938,0.06932154728854933
18,40,8,4,31,2018349.8032226562,0.07278372015457335
18,40,8,4,41,1772009.1997070312,0.05890452789762812
18,40,8,6,1,1080942.3974609375,0.007816916644978189
18,40,8,6,11,1757965.9462890625,0.05806198749867453
18,40,8,6,21,1737188.060546875,0.05680421703840288
18,40,8,6,31,1770734.2607421875,0.058828285022498816
18,40,8,6,41,1644888.7397460938,0.05104795765630454
18,40,8,8,1,1085887.5981445312,0.008277225179851522
18,40,8,8,11,1812363.1538085938,0.06129259086906602
18,40,8,8,21,1783833.2749023438,0.059609279293672435
18,40,8,8,31,1591504.6274414062,0.04758454286473901
18,40,8,8,41,1644185.6938476562,0.0510030074575194
18,40,8,10,1,1073650.9487304688,0.0071347457641053325
18,40,8,10,11,1729507.8774414062,0.05633587492906633
18,40,8,10,21,1857793.2241210938,0.063924449038119
18,40,8,10,31,1554101.6591796875,0.0450950945801496
18,40,8,10,41,1251602.4458007812,0.02270562514300245
18,40,10,2,1,1033090.6962890625,0.0032621452831473885
18,40,10,2,11,1363997.6591796875,0.03154196669281095
18,40,10,2,21,1562918.5556640625,0.045686743914769234
18,40,10,2,31,1651537.6865234375,0.05147221426433046
18,40,10,2,41,1592277.5517578125,0.04763542925547348
18,40,10,4,1,1034710.8461914062,0.00341943607111439
18,40,10,4,11,1381819.3081054688,0.032882444767120766
18,40,10,4,21,1596941.7036132812,0.04794202824585159
18,40,10,4,31,1456783.2592773438,0.03835583376706375
18,40,10,4,41,1540209.5737304688,0.04415672154221073
18,40,10,6,1,1048654.5961914062,0.004764064650569555
18,40,10,6,11,1535200.5581054688,0.043816506866727334
18,40,10,6,21,1889760.4536132812,0.06574187832043288
18,40,10,6,31,1630132.2016601562,0.050100830018032116
18,40,10,6,41,1732265.9057617188,0.056504276120850516
18,40,10,8,1,1052202.4970703125,0.005103628334317101
18,40,10,8,11,1574227.4677734375,0.04644123584046267
18,40,10,8,21,1665595.9638671875,0.05236420855023516
18,40,10,8,31,1634537.3500976562,0.05038437345381852
18,40,10,8,41,1665237.1518554688,0.052341526418046236
18,40,10,10,1,1049508.998046875,0.00484593243428888
18,40,10,10,11,1533081.978515625,0.043672311251756524
18,40,10,10,21,1826591.458984375,0.06212319130811661
18,40,10,10,31,1532730.3076171875,0.043648358333195914
18,40,10,10,41,1544963.591796875,0.04447869691364148
18,40,12,2,1,1012300.1020507812,0.001223757486746635
18,40,12,2,11,1135301.1225585938,0.012775929416276366
18,40,12,2,21,1258302.1430664062,0.023251978994967226
18,40,12,2,31,1423864.5893554688,0.03598430068485703
18,40,12,2,41,1560595.1020507812,0.045531122862045414
18,40,12,4,1,1013669.5532226562,0.0013591774163970172
18,40,12,4,11,1150365.0854492188,0.014112342923043197
18,40,12,4,21,1287060.6176757812,0.025567862019771015
18,40,12,4,31,1466317.5756835938,0.0390336994041256
18,40,12,4,41,1359896.0581054688,0.031231229343822164
18,40,12,6,1,1044241.3559570312,0.004340234895856332
18,40,12,6,11,1486654.9155273438,0.04046647737573217
18,40,12,6,21,1957900.4086914062,0.06952526403284254
18,40,12,6,31,2070654.8862304688,0.07553304748117995
18,40,12,6,41,1916963.0981445312,0.06726676690497113
18,40,12,8,1,1018966.0043945312,0.0018813786856053394
18,40,12,8,11,1208626.0483398438,0.019137016175422517
18,40,12,8,21,1384065.9340820312,0.033050321801662896
18,40,12,8,31,1468422.5483398438,0.03918282289701147
18,40,12,8,41,1417511.3681640625,0.03552092801351292
18,40,12,10,1,1031318.2065429688,0.0030898102289684815
18,40,12,10,11,1344500.2719726562,0.030057269212698356
18,40,12,10,21,1619729.0209960938,0.049428468073739795
18,40,12,10,31,1551855.9453125,0.0449439154799689
18,40,12,10,41,1673351.408203125,0.05285339370456965
18,40,14,2,1,1019747.5966796875,0.0019582324976159526
18,40,14,2,11,1217223.5634765625,0.019859962159229694
18,40,14,2,21,1400479.3720703125,0.034269413270017424
18,40,14,2,31,1591183.8349609375,0.04756341657939722
18,40,14,2,41,1416168.2578125,0.03542272887994202
18,40,14,4,1,1019858.8979492188,0.001969172416666609
18,40,14,4,11,1218447.8774414062,0.019962537957417537
18,40,14,4,21,1446595.3823242188,0.03762707474679594
18,40,14,4,31,1594634.1743164062,0.0477904432002807
18,40,14,4,41,1751619.9877929688,0.05767926608600615
18,40,14,6,1,1023315.6489257812,0.002308406355210124
18,40,14,6,11,1256472.1381835938,0.02310300424015277
18,40,14,6,21,1504966.9946289062,0.041741561477301126
18,40,14,6,31,1661849.9545898438,0.05212718932658422
18,40,14,6,41,1933059.4418945312,0.06815992745038435
18,40,14,8,1,1015838.2465820312,0.0015732949774298621
18,40,14,8,11,1174220.7124023438,0.016196838216420373
18,40,14,8,21,1295852.1528320312,0.026266540451664655
18,40,14,8,31,1436734.1303710938,0.03691726727298672
18,40,14,8,41,1497420.1079101562,0.04121776661714471
18,40,14,10,1,1023418.4497070312,0.002318479079181257
18,40,14,10,11,1250154.2924804688,0.022587183779805953
18,40,14,10,21,1387153.8774414062,0.033280665751026506
18,40,14,10,31,1433832.6030273438,0.03670758208813796
18,40,14,10,41,1337843.9838867188,0.02954596374836349
18,50,6,2,1,1023983.1416015625,0.0023737930245322225
18,50,6,2,11,1263814.5576171875,0.023699551426378473
